YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,WSC
2015,6,16,0.89,2.71,0.71,4.26,17.39,23.56,13.35,85.74,0.31,89.74,1.89,2.59,1.0,0.43,10.21,1.68,17.7,1.43
2015,6,17,0.99,3.14,0.73,4.22,19.29,27.18,13.23,77.05,0.01,89.82,1.9,2.27,0.77,0.5,13.95,1.67,19.57,1.31
2015,6,18,1.05,3.54,1.07,4.34,18.99,26.5,12.96,75.95,0.38,89.74,1.96,3.77,1.27,0.56,13.54,2.49,19.02,1.94
2015,6,19,0.83,2.46,1.37,4.29,14.74,17.24,12.01,89.44,2.28,90.04,1.93,4.28,1.56,0.39,5.23,3.1,14.74,2.34
2015,6,20,1.05,3.77,1.78,4.41,14.36,21.24,11.0,81.64,1.04,90.33,1.96,4.86,2.32,0.6,10.24,3.63,14.65,2.75
2015,6,21,1.07,3.85,0.97,4.41,15.49,22.98,10.19,76.92,0.3,90.3,1.98,2.51,1.34,0.61,12.79,1.94,15.39,1.45
2015,6,22,0.92,3.18,1.04,4.23,16.13,24.35,10.47,74.4,0.19,90.19,1.87,3.27,1.52,0.51,13.88,2.25,15.7,1.74
2015,6,23,1.12,3.86,0.85,4.44,16.14,23.54,10.18,75.86,0.08,90.17,1.98,2.95,1.09,0.62,13.36,1.95,16.04,1.49
2015,6,24,0.7,1.82,1.52,4.3,14.96,20.83,11.49,84.3,1.33,90.38,1.92,4.6,1.91,0.29,9.34,3.31,15.08,2.54
2015,6,25,1.1,3.85,1.56,4.38,14.28,21.01,10.6,78.33,0.2,90.58,1.95,4.25,2.35,0.61,10.41,3.16,14.71,2.31
2015,6,26,1.11,4.21,1.54,4.48,13.46,20.6,9.17,77.78,0.0,90.63,1.98,4.63,2.41,0.67,11.43,3.15,13.88,2.45
2015,6,27,1.18,4.5,1.53,4.68,12.79,20.71,8.41,75.52,0.01,90.48,2.03,5.08,2.32,0.72,12.3,3.22,13.1,2.62
2015,6,28,1.19,4.62,1.15,4.7,13.33,21.4,6.78,73.82,0.13,90.21,2.04,3.67,1.47,0.73,14.62,2.53,13.18,2.08
2015,6,29,1.16,4.29,1.09,4.52,14.94,22.19,9.56,78.54,0.25,90.07,2.02,3.21,1.92,0.68,12.63,2.51,15.22,2.13
2015,6,30,1.1,3.68,1.3,4.47,15.58,22.86,10.18,79.64,0.01,89.94,2.0,5.36,1.9,0.58,12.68,3.11,15.76,2.57
2015,7,1,0.68,1.87,1.13,4.2,17.12,23.89,10.96,74.43,0.13,89.87,1.89,4.61,0.81,0.3,12.93,2.5,16.72,1.85
2015,7,2,0.86,2.67,0.83,4.27,17.19,22.93,12.91,72.77,0.14,89.79,1.91,2.65,1.05,0.42,10.02,1.79,16.63,1.42
2015,7,3,0.53,1.47,1.42,4.21,17.17,23.72,12.88,78.79,0.39,89.6,1.89,6.1,1.67,0.23,10.84,3.29,17.35,2.73
2015,7,4,0.62,1.74,1.41,4.14,18.06,25.35,13.63,78.37,0.52,89.53,1.88,6.4,1.13,0.27,11.72,3.16,18.22,2.51
2015,7,5,0.46,1.18,1.34,3.82,14.31,19.18,10.9,81.28,0.67,89.83,1.68,3.34,1.26,0.19,8.28,2.62,14.77,1.76
2015,7,6,0.81,2.61,1.06,3.89,15.2,20.73,11.74,80.32,0.06,89.92,1.71,2.84,0.85,0.41,8.99,2.12,15.61,1.63
2015,7,7,0.67,1.87,0.81,4.01,16.57,23.39,11.83,81.75,0.0,89.81,1.8,2.61,1.24,0.29,11.56,1.88,16.96,1.59
2015,7,8,0.46,1.24,0.92,4.05,15.57,19.53,13.43,86.61,0.02,89.72,1.82,4.29,1.27,0.19,6.1,2.3,15.59,1.89
2015,7,9,0.99,2.95,1.25,4.61,16.44,23.04,12.84,81.38,0.02,89.75,2.05,5.45,1.58,0.46,10.2,2.82,16.55,2.22
2015,7,10,1.14,4.23,0.69,4.61,17.95,25.65,11.84,69.06,0.0,89.96,2.08,2.26,0.26,0.66,13.81,1.34,16.87,0.92
2015,7,11,1.16,3.87,1.24,4.56,17.41,25.56,11.01,71.24,0.05,89.97,2.05,4.86,0.97,0.6,14.55,2.73,17.0,2.1
2015,7,12,1.3,4.51,0.95,4.62,18.72,27.18,11.79,65.32,0.02,89.83,2.08,2.79,0.87,0.7,15.39,1.98,17.76,1.38
2015,7,13,1.24,4.51,1.03,4.73,18.7,27.64,10.82,64.28,0.0,89.79,2.12,3.46,1.08,0.69,16.82,2.3,17.91,1.86
2015,7,14,1.28,4.65,0.98,4.74,18.39,28.1,10.79,64.92,0.01,89.86,2.09,3.14,1.44,0.71,17.31,2.25,17.61,1.63
2015,7,15,1.22,3.8,0.72,4.67,20.1,27.66,14.75,60.53,0.0,90.03,2.06,2.54,0.36,0.58,12.91,1.39,18.53,0.95
2015,7,16,1.31,4.39,1.0,4.71,16.96,25.75,11.52,68.58,0.02,90.14,2.09,2.91,1.74,0.67,14.23,2.36,17.0,1.91
2015,7,17,0.98,2.78,1.01,4.69,16.22,24.4,10.3,74.06,0.01,90.19,2.09,3.39,1.51,0.42,14.1,2.36,16.16,1.86
2015,7,18,1.28,4.47,0.76,4.76,16.27,22.7,10.91,66.88,0.0,90.12,2.13,2.78,0.99,0.67,11.79,1.8,15.99,1.48
2015,7,19,1.28,4.8,1.06,4.88,16.44,25.13,8.95,61.82,0.0,90.04,2.17,3.06,1.52,0.72,16.18,2.32,16.03,1.76
2015,7,20,1.06,3.82,1.22,4.83,16.55,24.5,10.29,72.41,0.01,89.89,2.16,4.14,1.29,0.57,14.21,2.73,16.33,2.03
2015,7,21,1.01,3.44,1.21,4.8,17.16,25.33,10.42,71.16,0.26,89.71,2.16,4.98,1.27,0.51,14.91,2.71,17.33,2.17
2015,7,22,0.83,2.59,1.26,4.47,16.15,21.95,12.63,80.82,0.48,89.97,1.97,3.4,1.51,0.39,9.32,2.54,16.52,1.94
2015,7,23,0.85,2.54,1.04,4.45,16.43,23.42,11.01,76.75,0.13,90.15,1.98,3.24,0.32,0.37,12.41,2.14,16.93,1.8
2015,7,24,1.22,4.3,1.07,4.7,17.21,24.36,11.48,72.45,0.44,89.96,2.11,3.21,1.19,0.63,12.88,2.21,16.97,1.7
2015,7,25,0.52,1.27,1.03,4.68,17.98,24.86,11.91,69.83,1.91,89.75,2.12,4.03,0.7,0.19,12.95,2.16,17.54,1.56
2015,7,26,1.23,3.96,0.99,4.81,18.46,25.02,12.83,71.01,0.45,89.71,2.12,4.71,0.42,0.58,12.19,2.01,18.11,1.39
2015,7,27,1.24,4.65,0.99,4.91,18.24,25.2,12.6,65.76,0.03,89.73,2.12,3.8,0.61,0.67,12.6,1.91,17.32,1.26
2015,7,28,1.35,4.93,0.95,5.02,17.78,27.0,10.84,67.67,0.01,89.84,2.16,3.39,0.83,0.71,16.16,2.08,17.58,1.52
2015,7,29,1.43,5.04,0.71,5.14,18.25,28.0,11.51,66.82,0.0,90.0,2.22,2.41,0.36,0.72,16.49,1.68,18.55,1.45
2015,7,30,1.39,4.92,0.77,5.03,18.74,28.12,11.52,66.72,0.0,90.03,2.19,2.75,0.58,0.7,16.6,1.64,18.7,1.33
2015,7,31,1.52,5.13,0.72,5.18,18.26,27.32,10.17,59.58,0.0,90.0,2.28,2.45,0.68,0.73,17.15,1.59,17.78,1.22
2015,8,1,1.46,4.96,0.66,5.21,18.11,27.6,10.23,62.21,0.0,89.92,2.29,2.58,0.21,0.7,17.37,1.53,18.14,1.26
2015,8,2,1.49,5.25,1.0,5.26,17.6,26.56,10.04,62.85,0.0,89.79,2.32,3.16,1.45,0.74,16.52,2.21,17.46,1.72
2015,8,3,1.33,5.23,1.06,5.31,18.92,27.39,10.24,52.59,0.01,89.83,2.35,3.42,0.93,0.73,17.15,1.96,17.26,1.25
2015,8,4,1.59,5.31,0.73,5.32,19.38,28.57,13.12,47.52,0.01,89.87,2.36,3.02,0.41,0.74,15.45,1.51,18.62,1.23
2015,8,5,1.53,5.28,0.88,5.34,18.42,27.39,10.49,51.48,0.0,89.82,2.35,2.77,0.42,0.73,16.9,1.86,17.92,1.49
2015,8,6,1.5,4.9,0.93,5.26,18.54,27.25,10.32,50.69,0.01,89.72,2.32,2.47,0.31,0.67,16.93,1.81,17.61,1.25
2015,8,7,1.52,5.16,0.72,5.28,19.87,28.41,13.28,46.86,0.0,89.7,2.34,2.42,0.1,0.71,15.13,1.34,18.48,0.88
2015,8,8,1.58,5.11,1.02,5.24,18.71,28.78,10.84,64.18,0.0,89.81,2.33,3.2,0.64,0.7,17.94,2.33,19.53,2.12
2015,8,9,1.3,4.52,1.32,5.13,18.37,27.2,11.97,68.7,0.02,89.92,2.25,3.39,2.16,0.61,15.23,2.62,19.19,2.16
2015,8,10,1.58,5.35,1.28,5.38,18.49,28.13,11.69,65.14,0.0,90.07,2.39,3.4,1.89,0.72,16.44,2.54,19.09,2.0
2015,8,11,1.59,5.5,1.16,5.51,17.7,28.46,10.17,60.29,0.0,90.12,2.42,2.94,1.3,0.73,18.29,2.24,18.3,1.78
2015,8,12,1.69,5.66,1.13,5.67,17.11,27.69,10.29,60.84,0.0,90.09,2.48,2.99,0.69,0.75,17.4,2.23,17.74,1.77
2015,8,13,0.9,5.31,0.89,5.57,17.36,27.67,8.76,58.29,0.02,90.09,2.45,2.64,1.09,0.7,18.91,1.81,17.45,1.38
2015,8,14,1.72,5.57,1.18,5.59,17.59,27.3,9.64,63.1,0.0,90.06,2.47,3.14,1.9,0.73,17.66,2.55,18.26,2.13
2015,8,15,1.67,4.97,1.11,5.53,18.17,26.34,10.79,62.44,1.26,90.05,2.46,2.99,1.16,0.65,15.55,2.31,18.25,1.76
2015,8,16,1.7,5.22,0.73,5.64,19.59,28.31,11.49,51.13,0.06,90.04,2.49,2.83,0.8,0.68,16.82,1.5,19.32,1.18
2015,8,17,1.62,5.39,1.33,5.68,18.29,27.65,11.49,60.71,0.0,90.05,2.52,3.58,2.03,0.69,16.16,2.84,19.01,2.4
2015,8,18,1.51,4.39,1.32,5.68,18.07,26.04,11.86,61.14,0.01,89.92,2.53,3.85,1.69,0.56,14.18,2.84,18.29,2.16
2015,8,19,1.52,4.72,1.4,5.58,19.34,27.34,11.58,61.38,0.18,89.55,2.51,4.91,1.72,0.6,15.76,3.11,19.73,2.45
2015,8,20,1.53,5.25,1.24,5.69,18.23,27.6,12.4,61.92,0.11,89.6,2.48,4.5,1.21,0.67,15.2,2.65,19.17,1.99
2015,8,21,1.57,4.86,1.12,5.84,17.75,27.14,10.78,61.28,0.0,89.68,2.58,3.75,0.43,0.61,16.36,2.34,18.34,1.74
2015,8,22,1.58,5.28,1.05,5.67,18.87,28.22,11.04,58.94,0.01,89.54,2.48,3.63,0.12,0.66,17.18,2.05,19.08,1.48
2015,8,23,1.86,5.9,1.11,6.0,20.08,30.03,11.7,53.98,0.01,89.46,2.62,3.26,1.41,0.73,18.33,2.24,20.14,1.61
2015,8,24,1.58,4.28,1.27,5.5,19.75,29.85,12.88,57.45,1.05,89.54,2.46,4.28,0.86,0.53,16.97,2.73,20.63,2.05
2015,8,25,0.64,1.71,1.36,5.39,17.95,26.49,12.7,77.48,13.77,89.66,2.41,3.99,1.28,0.21,13.79,2.7,18.65,1.97
2015,8,26,1.56,5.07,0.94,5.64,19.53,27.53,13.28,71.09,1.7,89.65,2.53,3.04,0.52,0.62,14.25,2.0,19.93,1.65
2015,8,27,0.73,1.9,1.37,5.63,19.54,28.85,12.91,71.19,0.28,89.66,2.53,5.3,1.21,0.23,15.94,2.86,20.06,2.25
2015,8,28,1.57,4.21,0.98,5.93,17.77,24.64,11.98,71.22,0.03,89.89,2.57,3.35,1.11,0.51,12.66,2.02,18.01,1.54
2015,8,29,1.77,5.91,0.9,5.97,18.81,28.21,10.3,63.09,0.02,89.97,2.62,2.56,0.67,0.71,17.91,1.73,18.71,1.25
2015,8,30,1.64,6.16,0.86,6.26,20.68,31.26,10.81,57.4,0.02,89.93,2.75,2.53,0.82,0.74,20.45,1.74,20.22,1.31
2015,8,31,2.02,6.38,0.89,6.39,21.2,31.55,12.08,53.89,0.0,89.85,2.81,2.41,1.23,0.76,19.47,1.92,20.58,1.33
2015,9,1,2.11,6.35,1.14,6.37,22.53,32.45,15.93,46.63,0.01,89.75,2.81,4.41,0.57,0.75,16.52,2.41,21.51,1.68
2015,9,2,1.88,5.37,1.15,6.16,19.99,29.11,13.54,63.51,0.05,89.75,2.75,3.94,0.34,0.63,15.57,2.48,20.83,1.81
2015,9,3,1.83,5.24,1.41,6.01,20.18,28.78,12.06,61.81,0.01,89.53,2.69,5.33,0.24,0.61,16.72,2.74,20.33,1.91
2015,9,4,1.65,4.92,1.39,6.03,21.89,31.08,15.5,53.32,0.12,89.42,2.71,5.27,0.13,0.57,15.58,2.75,21.53,1.9
2015,9,5,1.14,3.25,1.44,5.83,18.12,26.72,13.35,78.03,4.18,89.62,2.59,3.46,0.5,0.38,13.37,2.73,18.86,1.83
2015,9,6,0.81,2.37,1.39,5.4,18.35,25.71,12.81,78.53,4.48,89.52,2.36,4.04,0.47,0.27,12.9,2.75,18.95,1.95
2015,9,7,0.68,1.69,1.1,5.7,19.3,26.52,15.97,82.19,6.32,89.36,2.55,4.97,1.21,0.19,10.55,2.47,19.13,1.95
2015,9,8,0.42,1.13,1.97,5.43,19.45,25.33,15.98,83.06,21.2,89.2,2.37,7.13,1.89,0.13,9.35,4.29,19.68,3.16
2015,9,9,1.04,2.75,1.43,5.78,18.89,24.81,14.72,77.94,10.2,89.32,2.57,6.84,1.78,0.31,10.09,3.1,18.96,2.31
2015,9,10,0.88,2.38,1.14,5.65,17.5,22.65,13.22,76.13,16.37,89.45,2.49,4.81,0.95,0.27,9.43,2.51,17.19,1.83
2015,9,11,0.73,1.76,1.99,5.6,18.81,24.91,15.46,85.72,17.94,89.28,2.5,6.54,0.74,0.2,9.45,4.16,18.92,3.05
2015,9,12,0.74,1.8,1.01,6.06,18.69,26.32,12.96,73.91,5.82,89.59,2.67,3.97,0.42,0.2,13.36,1.94,19.12,1.35
2015,9,13,0.87,2.15,1.24,6.13,15.53,20.96,12.13,82.67,9.06,89.81,2.71,3.24,0.48,0.24,8.83,2.38,16.07,1.65
2015,9,14,1.52,4.26,1.23,6.32,17.8,25.76,11.04,76.93,0.14,89.89,2.79,3.62,1.34,0.47,14.72,2.42,18.59,1.8
2015,9,15,1.65,4.68,1.27,6.29,19.94,28.05,13.72,75.98,0.03,89.87,2.8,3.45,1.43,0.51,14.33,2.69,20.36,2.05
2015,9,16,2.13,6.14,1.22,6.52,21.56,30.05,14.23,69.23,0.02,89.73,2.87,3.44,1.71,0.67,15.82,2.56,21.43,1.96
2015,9,17,2.5,6.65,1.15,6.84,22.15,31.27,13.35,58.93,0.0,89.65,3.06,3.42,1.71,0.72,17.92,2.46,21.66,1.8
2015,9,18,2.61,6.84,0.85,6.92,23.32,32.8,13.79,50.0,0.0,89.68,3.13,2.55,0.44,0.74,19.01,1.81,22.4,1.26
2015,9,19,2.57,7.02,1.14,7.02,23.57,33.33,15.72,45.97,0.0,89.69,3.15,3.95,1.37,0.75,17.61,2.39,22.4,1.82
2015,9,20,2.47,7.09,1.0,7.14,21.91,32.57,13.86,50.83,0.0,89.65,3.16,2.58,1.53,0.75,18.71,2.12,21.63,1.56
2015,9,21,2.47,7.23,0.97,7.28,21.29,32.18,13.08,51.1,0.0,89.56,3.19,2.67,1.18,0.76,19.1,2.16,21.41,1.73
2015,9,22,2.45,7.17,0.98,7.23,21.96,31.58,12.03,49.37,0.0,89.53,3.18,2.88,0.77,0.75,19.55,2.07,21.23,1.53
2015,9,23,2.51,7.08,0.97,7.12,24.35,32.58,18.14,40.3,0.0,89.43,3.15,3.06,0.55,0.74,14.44,1.8,22.35,1.18
2015,9,24,2.47,7.18,1.28,7.2,25.38,33.93,18.27,42.19,0.0,89.37,3.14,4.89,1.17,0.75,15.66,2.42,23.37,1.61
2015,9,25,2.11,5.73,1.06,6.7,25.65,34.8,19.38,50.64,0.62,89.44,3.02,3.55,0.61,0.59,15.42,2.06,24.63,1.58
2015,9,26,1.11,2.76,1.06,6.44,24.13,32.23,17.79,58.83,0.12,89.51,2.86,3.86,0.11,0.28,14.44,2.17,24.64,1.83
2015,9,27,2.04,5.3,1.12,6.52,24.09,31.89,16.36,67.69,6.37,89.44,2.91,4.14,0.49,0.54,15.53,2.22,24.5,1.61
2015,9,28,1.05,2.5,1.16,6.08,21.12,25.2,18.04,76.89,2.43,89.32,2.69,5.43,0.27,0.26,7.16,2.48,21.19,1.88
2015,9,29,1.35,3.65,1.06,6.34,20.61,26.08,16.64,77.58,0.09,89.41,2.77,3.96,0.05,0.37,9.44,2.15,20.6,1.62
2015,9,30,0.98,2.56,0.89,6.08,20.47,27.73,16.43,73.81,0.52,89.49,2.66,3.75,0.53,0.26,11.3,1.85,20.58,1.38
2015,10,1,1.57,4.31,0.93,6.48,21.95,30.29,15.79,71.61,2.29,89.51,2.9,3.14,0.57,0.43,14.5,1.88,22.57,1.59
2015,10,2,2.09,6.09,1.18,6.62,23.54,30.72,16.99,69.01,0.72,89.49,2.96,4.03,0.56,0.61,13.73,2.36,23.94,1.76
2015,10,3,1.5,3.61,1.31,6.6,23.25,30.55,18.11,67.48,0.39,89.46,2.95,4.84,1.38,0.36,12.44,2.74,23.72,2.18
2015,10,4,1.21,2.97,0.8,6.53,21.36,26.05,17.81,77.28,0.73,89.5,2.92,2.6,0.61,0.3,8.24,1.69,21.74,1.32
2015,10,5,2.15,5.73,1.27,7.27,21.18,30.93,14.46,65.33,0.05,89.57,3.23,5.03,1.04,0.57,16.47,2.61,22.52,1.76
2015,10,6,2.43,6.93,1.37,7.37,20.62,30.88,11.9,64.0,0.01,89.69,3.27,4.03,1.25,0.68,18.98,2.57,21.73,1.81
2015,10,7,2.5,6.98,1.26,7.53,22.16,31.74,13.6,63.73,0.03,89.6,3.39,3.8,0.25,0.69,18.14,2.55,23.03,1.86
2015,10,8,2.59,7.47,1.28,7.66,22.61,32.61,14.61,61.25,0.0,89.54,3.43,3.67,1.54,0.73,18.0,2.66,23.42,1.86
2015,10,9,2.66,7.25,0.85,7.67,23.13,32.91,13.93,50.0,0.0,89.48,3.45,3.12,0.62,0.71,18.98,1.89,23.12,1.49
2015,10,10,2.14,5.34,1.06,7.44,23.31,32.43,13.92,50.75,0.0,89.57,3.39,3.57,0.75,0.52,18.51,2.33,23.72,1.91
2015,10,11,2.63,6.74,1.21,7.58,23.5,32.5,15.92,59.14,0.0,89.55,3.45,3.97,0.71,0.65,16.58,2.56,24.08,2.07
2015,10,12,2.66,6.78,1.31,7.66,23.43,32.98,15.63,58.98,0.0,89.52,3.46,3.63,2.01,0.65,17.35,2.8,24.11,2.15
2015,10,13,2.36,6.02,1.2,7.44,23.92,33.01,15.97,53.08,0.23,89.6,3.37,4.13,0.32,0.58,17.04,2.49,24.8,1.91
2015,10,14,2.78,7.49,1.36,7.66,24.4,34.33,15.69,57.27,0.12,89.57,3.45,3.99,1.07,0.72,18.64,2.77,25.19,2.06
2015,10,15,2.9,7.8,1.27,7.84,25.66,35.66,15.89,43.01,0.0,89.57,3.49,3.68,1.58,0.74,19.77,2.67,25.8,2.06
2015,10,16,2.64,6.77,1.02,7.56,26.81,35.99,17.54,41.31,0.0,89.6,3.4,3.61,0.82,0.64,18.45,2.0,26.82,1.47
2015,10,17,2.64,6.57,1.41,7.51,25.9,36.01,17.74,51.98,0.05,89.66,3.38,4.7,0.67,0.62,18.27,2.84,27.2,2.1
2015,10,18,2.18,5.57,1.5,7.27,22.95,32.8,15.58,59.83,0.21,89.82,3.24,5.08,0.52,0.52,17.22,2.92,24.54,1.84
2015,10,19,2.23,6.2,1.38,7.25,23.16,33.57,14.43,58.78,0.17,89.67,3.22,4.15,0.94,0.58,19.14,2.6,24.67,1.74
2015,10,20,2.68,7.13,1.24,7.61,25.81,35.9,15.88,55.01,0.57,89.48,3.42,3.67,0.21,0.67,20.02,2.46,26.8,1.81
2015,10,21,1.24,3.37,1.09,7.05,25.99,35.51,19.57,58.02,1.5,89.44,3.12,3.19,1.28,0.31,15.94,2.23,26.86,1.71
2015,10,22,1.47,3.86,0.97,7.09,24.64,34.79,18.21,65.56,14.53,89.37,3.13,3.49,1.0,0.36,16.58,2.03,25.45,1.53
2015,10,23,1.93,5.1,1.28,7.31,24.62,34.17,18.47,63.79,0.82,89.43,3.26,4.38,0.61,0.47,15.7,2.5,25.28,1.67
2015,10,24,2.27,5.95,1.43,7.54,23.34,32.64,16.68,63.59,0.04,89.66,3.36,5.21,0.9,0.55,15.96,2.73,24.67,1.78
2015,10,25,2.5,6.47,1.35,7.69,22.68,32.66,14.36,63.08,0.08,89.7,3.46,4.26,0.56,0.6,18.3,2.55,24.1,1.72
2015,10,26,2.25,5.03,1.32,7.67,22.36,30.18,16.08,68.48,3.82,89.65,3.5,3.78,0.37,0.46,14.1,2.54,23.33,1.76
2015,10,27,1.83,4.13,0.99,7.59,23.0,30.8,17.45,73.28,6.31,89.44,3.46,3.72,0.92,0.38,13.35,1.99,23.87,1.41
2015,10,28,1.39,3.12,0.61,7.59,22.16,28.56,18.33,78.99,8.43,89.36,3.44,2.26,0.56,0.28,10.23,1.31,22.81,1.03
2015,10,29,2.49,6.61,1.89,8.07,21.62,29.64,16.22,70.67,1.6,89.51,3.63,5.3,2.01,0.6,13.42,3.79,22.66,2.54
2015,10,30,3.0,7.94,1.9,8.36,21.77,30.62,14.74,62.87,0.06,89.56,3.75,5.04,2.19,0.72,15.88,3.75,22.79,2.69
2015,10,31,2.73,6.85,1.25,8.2,23.34,32.0,16.09,65.38,0.53,89.39,3.73,3.93,0.88,0.62,15.91,2.59,24.34,1.91
2015,11,1,1.6,3.5,1.13,7.79,21.45,27.98,17.25,73.54,9.49,89.41,3.57,3.11,1.0,0.32,10.73,2.29,21.95,1.88
2015,11,2,1.6,3.45,1.4,7.79,20.93,26.57,17.7,85.19,33.64,89.39,3.59,5.13,1.36,0.31,8.87,2.88,21.19,2.2
2015,11,3,1.53,3.23,1.18,7.9,22.26,27.88,18.38,80.23,1.76,89.44,3.64,4.29,0.89,0.29,9.5,2.46,22.5,1.79
2015,11,4,2.09,4.96,0.87,7.63,22.96,28.62,19.18,77.59,1.68,89.46,3.49,3.82,0.25,0.44,9.44,1.87,23.42,1.43
2015,11,5,2.15,4.84,1.14,7.98,24.13,31.98,17.97,69.82,0.32,89.34,3.66,4.64,0.37,0.43,14.01,2.29,24.54,1.62
2015,11,6,2.15,5.13,1.13,8.01,23.88,31.49,17.26,70.95,3.48,89.44,3.66,3.81,0.72,0.46,14.23,2.35,24.61,1.64
2015,11,7,1.73,4.03,1.21,7.88,21.68,29.7,16.08,77.35,12.42,89.56,3.56,3.27,1.64,0.36,13.62,2.46,22.35,1.81
2015,11,8,1.76,3.97,1.16,7.67,21.84,28.66,16.51,78.28,7.45,89.58,3.45,3.79,0.21,0.35,12.15,2.31,22.28,1.61
2015,11,9,2.23,5.04,0.96,7.85,21.96,26.53,17.41,78.47,4.0,89.71,3.56,3.8,0.54,0.45,9.12,2.03,21.86,1.48
2015,11,10,2.92,7.29,0.72,8.12,23.91,31.18,17.41,72.19,0.29,89.75,3.68,2.42,0.52,0.64,13.77,1.46,24.46,1.17
2015,11,11,2.51,5.94,0.86,8.2,24.21,30.12,19.17,73.14,0.75,89.53,3.73,3.16,0.68,0.52,10.95,1.74,24.83,1.24
2015,11,12,2.13,5.29,0.83,7.81,24.02,29.87,19.22,71.9,3.06,89.31,3.55,2.73,0.32,0.47,10.65,1.67,24.51,1.3
2015,11,13,2.53,6.13,1.0,7.97,23.61,30.22,18.2,78.03,4.84,89.26,3.62,3.39,0.58,0.54,12.02,2.05,24.0,1.57
2015,11,14,2.64,6.56,0.98,8.12,24.39,31.95,18.76,73.41,3.33,89.27,3.69,3.64,0.14,0.57,13.19,1.96,24.92,1.39
2015,11,15,2.28,4.98,0.82,7.97,23.35,28.53,19.5,76.14,3.97,89.32,3.62,3.16,0.31,0.44,9.03,1.65,23.45,1.25
2015,11,16,2.17,4.9,0.82,7.98,21.36,26.49,18.32,83.75,8.07,89.26,3.65,2.64,0.94,0.43,8.17,1.76,21.66,1.4
2015,11,17,2.17,5.3,0.78,7.96,21.93,28.31,17.38,82.86,13.18,89.12,3.64,2.87,0.08,0.46,10.93,1.38,22.4,1.04
2015,11,18,2.55,6.47,0.64,8.09,23.51,29.54,18.58,76.38,4.45,88.98,3.64,2.18,0.69,0.56,10.96,1.48,23.94,1.3
2015,11,19,2.26,5.48,0.65,7.98,23.72,30.5,18.8,77.57,13.88,88.9,3.63,2.3,0.73,0.48,11.7,1.38,23.94,1.08
2015,11,20,1.73,3.95,1.21,8.11,21.41,26.4,18.9,85.59,6.64,88.92,3.72,5.61,1.19,0.34,7.5,2.71,21.41,2.18
2015,11,21,1.68,3.75,0.83,8.03,22.13,28.68,16.25,79.88,4.75,89.22,3.65,3.85,0.48,0.32,12.43,1.61,22.51,1.16
2015,11,22,2.35,5.5,0.99,8.19,21.61,29.17,14.88,76.19,3.54,89.33,3.7,2.97,0.91,0.48,14.29,1.89,22.35,1.26
2015,11,23,1.28,2.57,1.2,7.97,21.08,26.77,18.42,88.08,5.22,88.99,3.62,4.6,1.01,0.22,8.35,2.66,21.1,2.04
2015,11,24,1.22,2.73,1.72,7.85,20.78,25.06,17.86,89.21,8.03,88.87,3.57,6.12,1.52,0.24,7.2,3.68,20.87,2.78
2015,11,25,1.17,2.58,1.1,7.92,22.09,28.43,17.89,81.67,1.18,89.11,3.55,4.92,0.86,0.22,10.54,2.34,22.26,1.89
2015,11,26,2.35,5.85,0.89,8.24,22.17,29.0,17.3,76.57,0.45,89.37,3.69,3.05,0.84,0.5,11.7,2.0,22.73,1.52
2015,11,27,2.67,6.7,1.01,8.31,22.33,30.01,15.61,71.13,0.04,89.38,3.7,3.27,0.4,0.58,14.4,2.0,23.12,1.44
2015,11,28,2.19,5.16,1.41,7.99,22.06,27.43,17.33,81.14,2.61,89.25,3.61,4.83,1.0,0.44,10.1,2.98,22.43,2.16
2015,11,29,2.12,4.58,1.16,8.29,22.8,28.49,18.61,80.48,11.98,89.36,3.81,4.29,0.66,0.39,9.88,2.39,23.17,1.72
2015,11,30,2.11,4.45,0.79,8.08,22.12,28.45,17.36,83.53,13.21,89.56,3.69,3.48,0.53,0.38,11.09,1.88,22.47,1.38
2015,12,1,2.09,4.48,1.23,8.15,20.32,25.84,16.23,84.88,3.84,89.7,3.75,3.57,1.43,0.38,9.61,2.31,20.64,1.63
2015,12,2,1.95,4.19,0.78,7.9,21.36,26.93,17.66,86.77,12.86,89.5,3.6,2.71,0.5,0.36,9.27,1.5,21.51,1.15
2015,12,3,1.83,3.79,0.85,7.94,21.09,26.2,17.37,85.77,5.98,89.38,3.62,2.99,0.82,0.32,8.83,1.83,21.3,1.45
2015,12,4,2.25,4.77,1.02,8.16,20.93,26.16,16.27,83.49,5.74,89.27,3.73,3.3,1.4,0.41,9.89,2.2,21.26,1.72
2015,12,5,2.06,4.73,1.0,8.16,21.98,27.53,18.45,83.98,2.17,89.18,3.68,4.09,0.93,0.4,9.08,2.11,22.16,1.59
2015,12,6,2.05,5.2,1.09,7.83,22.37,27.69,18.62,81.49,8.14,89.2,3.53,4.01,1.11,0.44,9.07,2.32,22.65,1.84
